,city_name,country_code,lat,lon,state_code,timezone,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
20,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,78,107.4,2024-06-01:15,10.0,133.0,43.0,25.0,12.0,2024-06-01T20:00:00,2024-06-01T15:00:00,1717254000
21,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,107.6,2024-06-01:16,10.3,124.7,41.3,24.67,12.0,2024-06-01T21:00:00,2024-06-01T16:00:00,1717257600
22,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,107.8,2024-06-01:17,10.7,116.3,39.7,24.33,12.0,2024-06-01T22:00:00,2024-06-01T17:00:00,1717261200
23,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,108.0,2024-06-01:18,11.0,108.0,38.0,24.0,12.0,2024-06-01T23:00:00,2024-06-01T18:00:00,1717264800
24,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,119.6,2024-06-01:19,16.3,92.3,41.0,25.67,13.0,2024-06-02T00:00:00,2024-06-01T19:00:00,1717268400
25,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,83,131.3,2024-06-01:20,21.7,76.7,44.0,27.33,14.0,2024-06-02T01:00:00,2024-06-01T20:00:00,1717272000
26,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,143.0,2024-06-01:21,27.0,61.0,47.0,29.0,15.0,2024-06-02T02:00:00,2024-06-01T21:00:00,1717275600
27,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,85,151.2,2024-06-01:22,28.3,48.3,47.0,28.0,15.0,2024-06-02T03:00:00,2024-06-01T22:00:00,1717279200
28,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,82,159.3,2024-06-01:23,29.7,35.7,47.0,27.0,15.0,2024-06-02T04:00:00,2024-06-01T23:00:00,1717282800
29,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,167.5,2024-06-02:00,31.0,23.0,47.0,26.0,15.0,2024-06-02T05:00:00,2024-06-02T00:00:00,1717286400
30,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,82,164.6,2024-06-02:01,25.0,51.3,52.0,27.0,17.0,2024-06-02T06:00:00,2024-06-02T01:00:00,1717290000
31,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,85,161.7,2024-06-02:02,19.0,79.7,57.0,28.0,19.0,2024-06-02T07:00:00,2024-06-02T02:00:00,1717293600
32,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,158.7,2024-06-02:03,13.0,108.0,62.0,29.0,21.0,2024-06-02T08:00:00,2024-06-02T03:00:00,1717297200
33,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,140.5,2024-06-02:04,9.7,134.0,79.0,32.0,24.7,2024-06-02T09:00:00,2024-06-02T04:00:00,1717300800
34,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,100,122.2,2024-06-02:05,6.3,160.0,96.0,35.0,28.3,2024-06-02T10:00:00,2024-06-02T05:00:00,1717304400
35,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,108,103.9,2024-06-02:06,3.0,186.0,113.0,38.0,32.0,2024-06-02T11:00:00,2024-06-02T06:00:00,1717308000
36,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,98.0,2024-06-02:07,2.7,183.7,107.3,34.67,29.7,2024-06-02T12:00:00,2024-06-02T07:00:00,1717311600
37,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,106,92.2,2024-06-02:08,2.3,181.3,101.7,31.33,27.3,2024-06-02T13:00:00,2024-06-02T08:00:00,1717315200
38,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,106,86.4,2024-06-02:09,2.0,179.0,96.0,28.0,25.0,2024-06-02T14:00:00,2024-06-02T09:00:00,1717318800
39,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,104,87.9,2024-06-02:10,2.3,174.7,89.0,27.67,21.0,2024-06-02T15:00:00,2024-06-02T10:00:00,1717322400
40,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,89.5,2024-06-02:11,2.7,170.3,82.0,27.33,17.0,2024-06-02T16:00:00,2024-06-02T11:00:00,1717326000
41,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,91.0,2024-06-02:12,3.0,166.0,75.0,27.0,13.0,2024-06-02T17:00:00,2024-06-02T12:00:00,1717329600
42,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,86,117.5,2024-06-02:13,9.0,141.0,71.7,28.67,15.0,2024-06-02T18:00:00,2024-06-02T13:00:00,1717333200
43,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,90,144.0,2024-06-02:14,15.0,116.0,68.3,30.33,17.0,2024-06-02T19:00:00,2024-06-02T14:00:00,1717336800
44,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,170.4,2024-06-02:15,21.0,91.0,65.0,32.0,19.0,2024-06-02T20:00:00,2024-06-02T15:00:00,1717340400
45,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,178.8,2024-06-02:16,23.0,80.7,71.3,34.33,20.0,2024-06-02T21:00:00,2024-06-02T16:00:00,1717344000
46,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,187.1,2024-06-02:17,25.0,70.3,77.7,36.67,21.0,2024-06-02T22:00:00,2024-06-02T17:00:00,1717347600
47,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,195.5,2024-06-02:18,27.0,60.0,84.0,39.0,22.0,2024-06-02T23:00:00,2024-06-02T18:00:00,1717351200
48,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,200.6,2024-06-02:19,29.7,48.7,85.7,39.67,20.0,2024-06-03T00:00:00,2024-06-02T19:00:00,1717354800
49,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,113,205.6,2024-06-02:20,32.3,37.3,87.3,40.33,18.0,2024-06-03T01:00:00,2024-06-02T20:00:00,1717358400
50,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,115,210.7,2024-06-02:21,35.0,26.0,89.0,41.0,16.0,2024-06-03T02:00:00,2024-06-02T21:00:00,1717362000
51,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,113,213.6,2024-06-02:22,36.0,20.7,84.0,40.33,15.3,2024-06-03T03:00:00,2024-06-02T22:00:00,1717365600
52,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,216.5,2024-06-02:23,37.0,15.3,79.0,39.67,14.7,2024-06-03T04:00:00,2024-06-02T23:00:00,1717369200
53,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,219.4,2024-06-03:00,38.0,10.0,74.0,39.0,14.0,2024-06-03T05:00:00,2024-06-03T00:00:00,1717372800
54,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,215.9,2024-06-03:01,31.7,41.3,78.7,40.0,17.0,2024-06-03T06:00:00,2024-06-03T01:00:00,1717376400
55,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,115,212.4,2024-06-03:02,25.3,72.7,83.3,41.0,20.0,2024-06-03T07:00:00,2024-06-03T02:00:00,1717380000
56,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,118,208.9,2024-06-03:03,19.0,104.0,88.0,42.0,23.0,2024-06-03T08:00:00,2024-06-03T03:00:00,1717383600
57,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,173.7,2024-06-03:04,13.7,130.7,98.7,39.33,25.0,2024-06-03T09:00:00,2024-06-03T04:00:00,1717387200
58,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,138.5,2024-06-03:05,8.3,157.3,109.3,36.67,27.0,2024-06-03T10:00:00,2024-06-03T05:00:00,1717390800
59,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,103.3,2024-06-03:06,3.0,184.0,120.0,34.0,29.0,2024-06-03T11:00:00,2024-06-03T06:00:00,1717394400
60,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,105,94.5,2024-06-03:07,2.7,178.0,110.7,31.33,26.7,2024-06-03T12:00:00,2024-06-03T07:00:00,1717398000
61,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,104,85.8,2024-06-03:08,2.3,172.0,101.3,28.67,24.3,2024-06-03T13:00:00,2024-06-03T08:00:00,1717401600
62,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,77.0,2024-06-03:09,2.0,166.0,92.0,26.0,22.0,2024-06-03T14:00:00,2024-06-03T09:00:00,1717405200
63,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,101,80.9,2024-06-03:10,3.0,165.0,85.7,25.67,21.0,2024-06-03T15:00:00,2024-06-03T10:00:00,1717408800
64,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,101,84.8,2024-06-03:11,4.0,164.0,79.3,25.33,20.0,2024-06-03T16:00:00,2024-06-03T11:00:00,1717412400
65,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,101,88.7,2024-06-03:12,5.0,163.0,73.0,25.0,19.0,2024-06-03T17:00:00,2024-06-03T12:00:00,1717416000
66,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,89,94.3,2024-06-03:13,6.7,151.0,69.3,26.33,20.7,2024-06-03T18:00:00,2024-06-03T13:00:00,1717419600
67,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,84,100.0,2024-06-03:14,8.3,139.0,65.7,27.67,22.3,2024-06-03T19:00:00,2024-06-03T14:00:00,1717423200
68,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,105.6,2024-06-03:15,10.0,127.0,62.0,29.0,24.0,2024-06-03T20:00:00,2024-06-03T15:00:00,1717426800
69,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,116.9,2024-06-03:16,12.3,112.7,66.3,31.33,23.0,2024-06-03T21:00:00,2024-06-03T16:00:00,1717430400
70,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,97,128.2,2024-06-03:17,14.7,98.3,70.7,33.67,22.0,2024-06-03T22:00:00,2024-06-03T17:00:00,1717434000
71,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,139.5,2024-06-03:18,17.0,84.0,75.0,36.0,21.0,2024-06-03T23:00:00,2024-06-03T18:00:00,1717437600
72,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,149.2,2024-06-03:19,21.7,68.3,73.3,36.0,20.0,2024-06-04T00:00:00,2024-06-03T19:00:00,1717441200
73,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,158.9,2024-06-03:20,26.3,52.7,71.7,36.0,19.0,2024-06-04T01:00:00,2024-06-03T20:00:00,1717444800
74,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,168.7,2024-06-03:21,31.0,37.0,70.0,36.0,18.0,2024-06-04T02:00:00,2024-06-03T21:00:00,1717448400
75,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,106,181.9,2024-06-03:22,33.3,31.7,73.0,37.67,19.3,2024-06-04T03:00:00,2024-06-03T22:00:00,1717452000
76,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,195.1,2024-06-03:23,35.7,26.3,76.0,39.33,20.7,2024-06-04T04:00:00,2024-06-03T23:00:00,1717455600
77,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,115,208.3,2024-06-04:00,38.0,21.0,79.0,41.0,22.0,2024-06-04T05:00:00,2024-06-04T00:00:00,1717459200
78,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,116,201.3,2024-06-04:01,30.7,49.0,79.7,41.33,24.7,2024-06-04T06:00:00,2024-06-04T01:00:00,1717462800
79,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,117,194.3,2024-06-04:02,23.3,77.0,80.3,41.67,27.3,2024-06-04T07:00:00,2024-06-04T02:00:00,1717466400
80,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,118,187.3,2024-06-04:03,16.0,105.0,81.0,42.0,30.0,2024-06-04T08:00:00,2024-06-04T03:00:00,1717470000
81,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,114,157.8,2024-06-04:04,11.7,131.3,88.3,40.67,34.0,2024-06-04T09:00:00,2024-06-04T04:00:00,1717473600
82,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,128.2,2024-06-04:05,7.3,157.7,95.7,39.33,38.0,2024-06-04T10:00:00,2024-06-04T05:00:00,1717477200
83,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,98.6,2024-06-04:06,3.0,184.0,103.0,38.0,42.0,2024-06-04T11:00:00,2024-06-04T06:00:00,1717480800
84,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,106,92.0,2024-06-04:07,2.7,180.3,96.0,35.0,38.7,2024-06-04T12:00:00,2024-06-04T07:00:00,1717484400
85,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,105,85.4,2024-06-04:08,2.3,176.7,89.0,32.0,35.3,2024-06-04T13:00:00,2024-06-04T08:00:00,1717488000
86,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,104,78.8,2024-06-04:09,2.0,173.0,82.0,29.0,32.0,2024-06-04T14:00:00,2024-06-04T09:00:00,1717491600
87,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,79.6,2024-06-04:10,2.3,170.7,79.0,28.33,27.0,2024-06-04T15:00:00,2024-06-04T10:00:00,1717495200
88,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,80.3,2024-06-04:11,2.7,168.3,76.0,27.67,22.0,2024-06-04T16:00:00,2024-06-04T11:00:00,1717498800
89,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,81.1,2024-06-04:12,3.0,166.0,73.0,27.0,17.0,2024-06-04T17:00:00,2024-06-04T12:00:00,1717502400
90,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,85,97.5,2024-06-04:13,7.0,148.0,68.3,28.0,20.3,2024-06-04T18:00:00,2024-06-04T13:00:00,1717506000
91,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,113.8,2024-06-04:14,11.0,130.0,63.7,29.0,23.7,2024-06-04T19:00:00,2024-06-04T14:00:00,1717509600
92,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,89,130.1,2024-06-04:15,15.0,112.0,59.0,30.0,27.0,2024-06-04T20:00:00,2024-06-04T15:00:00,1717513200
93,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,142.4,2024-06-04:16,18.3,99.0,61.0,31.33,32.7,2024-06-04T21:00:00,2024-06-04T16:00:00,1717516800
94,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,95,154.7,2024-06-04:17,21.7,86.0,63.0,32.67,38.3,2024-06-04T22:00:00,2024-06-04T17:00:00,1717520400
95,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,166.9,2024-06-04:18,25.0,73.0,65.0,34.0,44.0,2024-06-04T23:00:00,2024-06-04T18:00:00,1717524000
96,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,101,181.9,2024-06-04:19,30.0,56.7,69.3,35.67,39.0,2024-06-05T00:00:00,2024-06-04T19:00:00,1717527600
97,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,105,196.9,2024-06-04:20,35.0,40.3,73.7,37.33,34.0,2024-06-05T01:00:00,2024-06-04T20:00:00,1717531200
98,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,211.8,2024-06-04:21,40.0,24.0,78.0,39.0,29.0,2024-06-05T02:00:00,2024-06-04T21:00:00,1717534800
99,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,99,169.8,2024-06-04:22,29.7,45.3,68.0,34.67,23.0,2024-06-05T03:00:00,2024-06-04T22:00:00,1717538400
100,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,90,127.8,2024-06-04:23,19.3,66.7,58.0,30.33,17.0,2024-06-05T04:00:00,2024-06-04T23:00:00,1717542000
101,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,85.8,2024-06-05:00,9.0,88.0,48.0,26.0,11.0,2024-06-05T05:00:00,2024-06-05T00:00:00,1717545600
102,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,82,89.9,2024-06-05:01,8.7,95.0,50.7,27.0,12.3,2024-06-05T06:00:00,2024-06-05T01:00:00,1717549200
103,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,85,94.0,2024-06-05:02,8.3,102.0,53.3,28.0,13.7,2024-06-05T07:00:00,2024-06-05T02:00:00,1717552800
104,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,98.0,2024-06-05:03,8.0,109.0,56.0,29.0,15.0,2024-06-05T08:00:00,2024-06-05T03:00:00,1717556400
105,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,88.9,2024-06-05:04,6.0,124.0,61.0,29.0,13.3,2024-06-05T09:00:00,2024-06-05T04:00:00,1717560000
106,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,79.8,2024-06-05:05,4.0,139.0,66.0,29.0,11.7,2024-06-05T10:00:00,2024-06-05T05:00:00,1717563600
107,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,70.6,2024-06-05:06,2.0,154.0,71.0,29.0,10.0,2024-06-05T11:00:00,2024-06-05T06:00:00,1717567200
108,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,95,74.1,2024-06-05:07,2.3,156.3,73.3,29.67,13.7,2024-06-05T12:00:00,2024-06-05T07:00:00,1717570800
109,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,77.6,2024-06-05:08,2.7,158.7,75.7,30.33,17.3,2024-06-05T13:00:00,2024-06-05T08:00:00,1717574400
110,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,100,81.1,2024-06-05:09,3.0,161.0,78.0,31.0,21.0,2024-06-05T14:00:00,2024-06-05T09:00:00,1717578000
111,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,108,81.7,2024-06-05:10,4.0,147.7,104.0,38.33,18.7,2024-06-05T15:00:00,2024-06-05T10:00:00,1717581600
112,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,128,82.3,2024-06-05:11,5.0,134.3,130.0,45.67,16.3,2024-06-05T16:00:00,2024-06-05T11:00:00,1717585200
113,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,148,82.9,2024-06-05:12,6.0,121.0,156.0,53.0,14.0,2024-06-05T17:00:00,2024-06-05T12:00:00,1717588800
114,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,137,88.9,2024-06-05:13,7.7,111.7,132.7,49.0,14.3,2024-06-05T18:00:00,2024-06-05T13:00:00,1717592400
115,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,126,94.9,2024-06-05:14,9.3,102.3,109.3,45.0,14.7,2024-06-05T19:00:00,2024-06-05T14:00:00,1717596000
116,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,115,101.0,2024-06-05:15,11.0,93.0,86.0,41.0,15.0,2024-06-05T20:00:00,2024-06-05T15:00:00,1717599600
117,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,101.4,2024-06-05:16,11.0,87.0,80.0,39.67,14.7,2024-06-05T21:00:00,2024-06-05T16:00:00,1717603200
118,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,108,101.7,2024-06-05:17,11.0,81.0,74.0,38.33,14.3,2024-06-05T22:00:00,2024-06-05T17:00:00,1717606800
119,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,104,102.1,2024-06-05:18,11.0,75.0,68.0,37.0,14.0,2024-06-05T23:00:00,2024-06-05T18:00:00,1717610400
120,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,100,102.3,2024-06-05:19,13.7,66.3,64.0,35.33,13.3,2024-06-06T00:00:00,2024-06-05T19:00:00,1717614000
121,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,97,102.5,2024-06-05:20,16.3,57.7,60.0,33.67,12.7,2024-06-06T01:00:00,2024-06-05T20:00:00,1717617600
122,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,102.7,2024-06-05:21,19.0,49.0,56.0,32.0,12.0,2024-06-06T02:00:00,2024-06-05T21:00:00,1717621200
123,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,108.5,2024-06-05:22,20.7,43.0,56.7,32.0,12.7,2024-06-06T03:00:00,2024-06-05T22:00:00,1717624800
124,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,114.4,2024-06-05:23,22.3,37.0,57.3,32.0,13.3,2024-06-06T04:00:00,2024-06-05T23:00:00,1717628400
125,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,120.2,2024-06-06:00,24.0,31.0,58.0,32.0,14.0,2024-06-06T05:00:00,2024-06-06T00:00:00,1717632000
126,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,123.7,2024-06-06:01,20.3,47.0,58.0,31.67,16.3,2024-06-06T06:00:00,2024-06-06T01:00:00,1717635600
127,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,127.2,2024-06-06:02,16.7,63.0,58.0,31.33,18.7,2024-06-06T07:00:00,2024-06-06T02:00:00,1717639200
128,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,91,130.7,2024-06-06:03,13.0,79.0,58.0,31.0,21.0,2024-06-06T08:00:00,2024-06-06T03:00:00,1717642800
129,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,96,117.5,2024-06-06:04,9.3,106.7,78.0,33.33,21.7,2024-06-06T09:00:00,2024-06-06T04:00:00,1717646400
130,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,101,104.3,2024-06-06:05,5.7,134.3,98.0,35.67,22.3,2024-06-06T10:00:00,2024-06-06T05:00:00,1717650000
131,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,91.0,2024-06-06:06,2.0,162.0,118.0,38.0,23.0,2024-06-06T11:00:00,2024-06-06T06:00:00,1717653600
132,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,109,88.3,2024-06-06:07,2.0,163.7,121.0,38.67,22.0,2024-06-06T12:00:00,2024-06-06T07:00:00,1717657200
133,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,85.6,2024-06-06:08,2.0,165.3,124.0,39.33,21.0,2024-06-06T13:00:00,2024-06-06T08:00:00,1717660800
134,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,82.9,2024-06-06:09,2.0,167.0,127.0,40.0,20.0,2024-06-06T14:00:00,2024-06-06T09:00:00,1717664400
135,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,79.6,2024-06-06:10,2.3,166.7,125.0,39.67,18.7,2024-06-06T15:00:00,2024-06-06T10:00:00,1717668000
136,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,76.3,2024-06-06:11,2.7,166.3,123.0,39.33,17.3,2024-06-06T16:00:00,2024-06-06T11:00:00,1717671600
137,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,73.0,2024-06-06:12,3.0,166.0,121.0,39.0,16.0,2024-06-06T17:00:00,2024-06-06T12:00:00,1717675200
138,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,114,119.8,2024-06-06:13,14.0,143.0,112.7,40.67,21.3,2024-06-06T18:00:00,2024-06-06T13:00:00,1717678800
139,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,119,166.7,2024-06-06:14,25.0,120.0,104.3,42.33,26.7,2024-06-06T19:00:00,2024-06-06T14:00:00,1717682400
