,city_name,country_code,lat,lon,state_code,timezone,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
252,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,71.8,2024-04-11:07,1.7000000000000002,136.0,58.0,24.0,10.0,2024-04-11T12:00:00,2024-04-11T07:00:00,1712818800
253,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,71.8,2024-04-11:08,1.3,139.0,58.0,24.0,11.0,2024-04-11T13:00:00,2024-04-11T08:00:00,1712822400
254,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,78,71.8,2024-04-11:09,1.0,142.0,58.0,24.0,12.0,2024-04-11T14:00:00,2024-04-11T09:00:00,1712826000
255,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,72,75.7,2024-04-11:10,2.7,135.0,54.3,22.33,12.7,2024-04-11T15:00:00,2024-04-11T10:00:00,1712829600
256,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,69,79.6,2024-04-11:11,4.3,128.0,50.7,20.67,13.3,2024-04-11T16:00:00,2024-04-11T11:00:00,1712833200
257,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,65,83.5,2024-04-11:12,6.0,121.0,47.0,19.0,14.0,2024-04-11T17:00:00,2024-04-11T12:00:00,1712836800
258,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,70,91.8,2024-04-11:13,7.7,109.7,47.0,21.33,14.7,2024-04-11T18:00:00,2024-04-11T13:00:00,1712840400
259,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,75,100.2,2024-04-11:14,9.3,98.3,47.0,23.67,15.3,2024-04-11T19:00:00,2024-04-11T14:00:00,1712844000
260,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,108.5,2024-04-11:15,11.0,87.0,47.0,26.0,16.0,2024-04-11T20:00:00,2024-04-11T15:00:00,1712847600
261,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,116.9,2024-04-11:16,12.3,78.0,46.3,26.0,15.7,2024-04-11T21:00:00,2024-04-11T16:00:00,1712851200
262,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,125.3,2024-04-11:17,13.7,69.0,45.7,26.0,15.3,2024-04-11T22:00:00,2024-04-11T17:00:00,1712854800
263,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,133.6,2024-04-11:18,15.0,60.0,45.0,26.0,15.0,2024-04-11T23:00:00,2024-04-11T18:00:00,1712858400
264,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,129.4,2024-04-11:19,14.7,53.7,42.0,24.67,13.7,2024-04-12T00:00:00,2024-04-11T19:00:00,1712862000
265,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,74,125.1,2024-04-11:20,14.3,47.3,39.0,23.33,12.3,2024-04-12T01:00:00,2024-04-11T20:00:00,1712865600
266,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,72,120.8,2024-04-11:21,14.0,41.0,36.0,22.0,11.0,2024-04-12T02:00:00,2024-04-11T21:00:00,1712869200
267,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,67,114.0,2024-04-11:22,12.7,41.3,32.3,19.67,10.7,2024-04-12T03:00:00,2024-04-11T22:00:00,1712872800
268,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,62,107.2,2024-04-11:23,11.3,41.7,28.7,17.33,10.3,2024-04-12T04:00:00,2024-04-11T23:00:00,1712876400
269,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,56,100.4,2024-04-12:00,10.0,42.0,25.0,15.0,10.0,2024-04-12T05:00:00,2024-04-12T00:00:00,1712880000
270,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,60,113.8,2024-04-12:01,10.3,46.3,27.3,16.67,11.3,2024-04-12T06:00:00,2024-04-12T01:00:00,1712883600
271,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,64,127.2,2024-04-12:02,10.7,50.7,29.7,18.33,12.7,2024-04-12T07:00:00,2024-04-12T02:00:00,1712887200
272,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,67,140.6,2024-04-12:03,11.0,55.0,32.0,20.0,14.0,2024-04-12T08:00:00,2024-04-12T03:00:00,1712890800
273,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,67,121.0,2024-04-12:04,8.3,83.0,35.0,20.0,14.3,2024-04-12T09:00:00,2024-04-12T04:00:00,1712894400
274,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,67,101.4,2024-04-12:05,5.7,111.0,38.0,20.0,14.7,2024-04-12T10:00:00,2024-04-12T05:00:00,1712898000
275,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,74,81.7,2024-04-12:06,3.0,139.0,41.0,20.0,15.0,2024-04-12T11:00:00,2024-04-12T06:00:00,1712901600
276,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,78.4,2024-04-12:07,2.7,141.7,50.3,20.33,14.0,2024-04-12T12:00:00,2024-04-12T07:00:00,1712905200
277,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,75.1,2024-04-12:08,2.3,144.3,59.7,20.67,13.0,2024-04-12T13:00:00,2024-04-12T08:00:00,1712908800
278,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,84,71.8,2024-04-12:09,2.0,147.0,69.0,21.0,12.0,2024-04-12T14:00:00,2024-04-12T09:00:00,1712912400
279,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,75,81.5,2024-04-12:10,4.3,139.7,73.0,22.67,13.0,2024-04-12T15:00:00,2024-04-12T10:00:00,1712916000
280,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,91.2,2024-04-12:11,6.7,132.3,77.0,24.33,14.0,2024-04-12T16:00:00,2024-04-12T11:00:00,1712919600
281,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,101.0,2024-04-12:12,9.0,125.0,81.0,26.0,15.0,2024-04-12T17:00:00,2024-04-12T12:00:00,1712923200
282,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,90,127.8,2024-04-12:13,13.0,108.3,80.3,30.33,17.0,2024-04-12T18:00:00,2024-04-12T13:00:00,1712926800
283,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,99,154.7,2024-04-12:14,17.0,91.7,79.7,34.67,19.0,2024-04-12T19:00:00,2024-04-12T14:00:00,1712930400
284,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,181.5,2024-04-12:15,21.0,75.0,79.0,39.0,21.0,2024-04-12T20:00:00,2024-04-12T15:00:00,1712934000
285,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,169.2,2024-04-12:16,18.3,75.3,73.7,36.67,21.0,2024-04-12T21:00:00,2024-04-12T16:00:00,1712937600
286,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,157.0,2024-04-12:17,15.7,75.7,68.3,34.33,21.0,2024-04-12T22:00:00,2024-04-12T17:00:00,1712941200
287,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,144.7,2024-04-12:18,13.0,76.0,63.0,32.0,21.0,2024-04-12T23:00:00,2024-04-12T18:00:00,1712944800
288,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,88,135.8,2024-04-12:19,12.0,73.0,58.7,29.67,19.7,2024-04-13T00:00:00,2024-04-12T19:00:00,1712948400
289,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,83,126.8,2024-04-12:20,11.0,70.0,54.3,27.33,18.3,2024-04-13T01:00:00,2024-04-12T20:00:00,1712952000
290,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,78,117.9,2024-04-12:21,10.0,67.0,50.0,25.0,17.0,2024-04-13T02:00:00,2024-04-12T21:00:00,1712955600
291,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,115.0,2024-04-12:22,10.7,60.3,48.0,24.67,15.7,2024-04-13T03:00:00,2024-04-12T22:00:00,1712959200
292,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,77,112.1,2024-04-12:23,11.3,53.7,46.0,24.33,14.3,2024-04-13T04:00:00,2024-04-12T23:00:00,1712962800
293,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,109.1,2024-04-13:00,12.0,47.0,44.0,24.0,13.0,2024-04-13T05:00:00,2024-04-13T00:00:00,1712966400
294,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,80,117.5,2024-04-13:01,12.0,48.7,46.7,25.67,15.3,2024-04-13T06:00:00,2024-04-13T01:00:00,1712970000
295,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,83,125.9,2024-04-13:02,12.0,50.3,49.3,27.33,17.7,2024-04-13T07:00:00,2024-04-13T02:00:00,1712973600
296,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,134.2,2024-04-13:03,12.0,52.0,52.0,29.0,20.0,2024-04-13T08:00:00,2024-04-13T03:00:00,1712977200
297,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,90,126.1,2024-04-13:04,10.0,75.0,57.0,30.67,24.0,2024-04-13T09:00:00,2024-04-13T04:00:00,1712980800
298,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,94,117.9,2024-04-13:05,8.0,98.0,62.0,32.33,28.0,2024-04-13T10:00:00,2024-04-13T05:00:00,1712984400
299,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,109.7,2024-04-13:06,6.0,121.0,67.0,34.0,32.0,2024-04-13T11:00:00,2024-04-13T06:00:00,1712988000
300,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,108.0,2024-04-13:07,5.3,123.7,81.3,36.33,31.0,2024-04-13T12:00:00,2024-04-13T07:00:00,1712991600
301,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,109,106.2,2024-04-13:08,4.7,126.3,95.7,38.67,30.0,2024-04-13T13:00:00,2024-04-13T08:00:00,1712995200
302,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,115,104.5,2024-04-13:09,4.0,129.0,110.0,41.0,29.0,2024-04-13T14:00:00,2024-04-13T09:00:00,1712998800
303,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,114,97.5,2024-04-13:10,4.3,126.0,109.0,40.67,26.7,2024-04-13T15:00:00,2024-04-13T10:00:00,1713002400
304,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,113,90.5,2024-04-13:11,4.7,123.0,108.0,40.33,24.3,2024-04-13T16:00:00,2024-04-13T11:00:00,1713006000
305,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,83.5,2024-04-13:12,5.0,120.0,107.0,40.0,22.0,2024-04-13T17:00:00,2024-04-13T12:00:00,1713009600
306,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,85.8,2024-04-13:13,5.0,117.7,96.0,39.0,21.0,2024-04-13T18:00:00,2024-04-13T13:00:00,1713013200
307,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,88.1,2024-04-13:14,5.0,115.3,85.0,38.0,20.0,2024-04-13T19:00:00,2024-04-13T14:00:00,1713016800
308,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,104,90.5,2024-04-13:15,5.0,113.0,74.0,37.0,19.0,2024-04-13T20:00:00,2024-04-13T15:00:00,1713020400
309,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,109,96.3,2024-04-13:16,5.7,109.0,77.3,38.67,20.7,2024-04-13T21:00:00,2024-04-13T16:00:00,1713024000
310,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,113,102.1,2024-04-13:17,6.3,105.0,80.7,40.33,22.3,2024-04-13T22:00:00,2024-04-13T17:00:00,1713027600
311,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,118,108.0,2024-04-13:18,7.0,101.0,84.0,42.0,24.0,2024-04-13T23:00:00,2024-04-13T18:00:00,1713031200
312,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,123,106.2,2024-04-13:19,6.3,101.7,87.3,44.0,23.7,2024-04-14T00:00:00,2024-04-13T19:00:00,1713034800
313,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,129,104.5,2024-04-13:20,5.7,102.3,90.7,46.0,23.3,2024-04-14T01:00:00,2024-04-13T20:00:00,1713038400
314,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,134,102.7,2024-04-13:21,5.0,103.0,94.0,48.0,23.0,2024-04-14T02:00:00,2024-04-13T21:00:00,1713042000
315,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,122,105.2,2024-04-13:22,6.0,95.3,87.0,43.67,21.3,2024-04-14T03:00:00,2024-04-13T22:00:00,1713045600
316,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,111,107.8,2024-04-13:23,7.0,87.7,80.0,39.33,19.7,2024-04-14T04:00:00,2024-04-13T23:00:00,1713049200
317,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,100,110.3,2024-04-14:00,8.0,80.0,73.0,35.0,18.0,2024-04-14T05:00:00,2024-04-14T00:00:00,1713052800
318,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,105,120.2,2024-04-14:01,8.7,78.0,78.7,37.33,18.3,2024-04-14T06:00:00,2024-04-14T01:00:00,1713056400
319,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,112,130.1,2024-04-14:02,9.3,76.0,84.3,39.67,18.7,2024-04-14T07:00:00,2024-04-14T02:00:00,1713060000
320,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,118,140.1,2024-04-14:03,10.0,74.0,90.0,42.0,19.0,2024-04-14T08:00:00,2024-04-14T03:00:00,1713063600
321,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,121,127.6,2024-04-14:04,8.0,89.3,97.0,43.33,19.0,2024-04-14T09:00:00,2024-04-14T04:00:00,1713067200
322,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,125,115.2,2024-04-14:05,6.0,104.7,104.0,44.67,19.0,2024-04-14T10:00:00,2024-04-14T05:00:00,1713070800
323,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,129,102.7,2024-04-14:06,4.0,120.0,111.0,46.0,19.0,2024-04-14T11:00:00,2024-04-14T06:00:00,1713074400
324,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,134,99.4,2024-04-14:07,3.7,122.3,118.7,48.0,17.0,2024-04-14T12:00:00,2024-04-14T07:00:00,1713078000
325,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,139,96.1,2024-04-14:08,3.3,124.7,126.3,50.0,15.0,2024-04-14T13:00:00,2024-04-14T08:00:00,1713081600
326,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,145,92.8,2024-04-14:09,3.0,127.0,134.0,52.0,13.0,2024-04-14T14:00:00,2024-04-14T09:00:00,1713085200
327,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,153,98.2,2024-04-14:10,4.3,125.3,134.3,55.0,17.7,2024-04-14T15:00:00,2024-04-14T10:00:00,1713088800
328,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,153,103.7,2024-04-14:11,5.7,123.7,134.7,58.0,22.3,2024-04-14T16:00:00,2024-04-14T11:00:00,1713092400
329,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,157,109.1,2024-04-14:12,7.0,122.0,135.0,61.0,27.0,2024-04-14T17:00:00,2024-04-14T12:00:00,1713096000
330,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,151,122.6,2024-04-14:13,9.0,110.0,118.0,56.0,24.7,2024-04-14T18:00:00,2024-04-14T13:00:00,1713099600
331,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,142,136.0,2024-04-14:14,11.0,98.0,101.0,51.0,22.3,2024-04-14T19:00:00,2024-04-14T14:00:00,1713103200
332,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,129,149.4,2024-04-14:15,13.0,86.0,84.0,46.0,20.0,2024-04-14T20:00:00,2024-04-14T15:00:00,1713106800
333,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,135,148.4,2024-04-14:16,12.7,82.7,87.3,48.33,19.7,2024-04-14T21:00:00,2024-04-14T16:00:00,1713110400
334,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,141,147.5,2024-04-14:17,12.3,79.3,90.7,50.67,19.3,2024-04-14T22:00:00,2024-04-14T17:00:00,1713114000
335,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,148,146.5,2024-04-14:18,12.0,76.0,94.0,53.0,19.0,2024-04-14T23:00:00,2024-04-14T18:00:00,1713117600
336,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,135,133.8,2024-04-14:19,10.7,75.3,84.7,48.33,17.0,2024-04-15T00:00:00,2024-04-14T19:00:00,1713121200
337,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,122,121.2,2024-04-14:20,9.3,74.7,75.3,43.67,15.0,2024-04-15T01:00:00,2024-04-14T20:00:00,1713124800
338,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,110,108.5,2024-04-14:21,8.0,74.0,66.0,39.0,13.0,2024-04-15T02:00:00,2024-04-14T21:00:00,1713128400
339,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,98.6,2024-04-14:22,6.7,80.7,59.0,34.0,12.0,2024-04-15T03:00:00,2024-04-14T22:00:00,1713132000
340,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,88.7,2024-04-14:23,5.3,87.3,52.0,29.0,11.0,2024-04-15T04:00:00,2024-04-14T23:00:00,1713135600
341,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,78.8,2024-04-15:00,4.0,94.0,45.0,24.0,10.0,2024-04-15T05:00:00,2024-04-15T00:00:00,1713139200
342,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,82,91.8,2024-04-15:01,6.3,84.3,52.3,26.67,10.7,2024-04-15T06:00:00,2024-04-15T01:00:00,1713142800
343,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,104.9,2024-04-15:02,8.7,74.7,59.7,29.33,11.3,2024-04-15T07:00:00,2024-04-15T02:00:00,1713146400
344,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,117.9,2024-04-15:03,11.0,65.0,67.0,32.0,12.0,2024-04-15T08:00:00,2024-04-15T03:00:00,1713150000
345,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,109.3,2024-04-15:04,8.3,85.3,76.7,34.0,14.7,2024-04-15T09:00:00,2024-04-15T04:00:00,1713153600
346,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,102,100.8,2024-04-15:05,5.7,105.7,86.3,36.0,17.3,2024-04-15T10:00:00,2024-04-15T05:00:00,1713157200
347,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,92.2,2024-04-15:06,3.0,126.0,96.0,38.0,20.0,2024-04-15T11:00:00,2024-04-15T06:00:00,1713160800
348,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,117,93.0,2024-04-15:07,3.0,128.3,107.0,41.67,21.0,2024-04-15T12:00:00,2024-04-15T07:00:00,1713164400
349,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,127,93.8,2024-04-15:08,3.0,130.7,118.0,45.33,22.0,2024-04-15T13:00:00,2024-04-15T08:00:00,1713168000
350,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,137,94.5,2024-04-15:09,3.0,133.0,129.0,49.0,23.0,2024-04-15T14:00:00,2024-04-15T09:00:00,1713171600
351,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,138,99.2,2024-04-15:10,4.0,131.3,126.0,49.33,26.3,2024-04-15T15:00:00,2024-04-15T10:00:00,1713175200
352,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,139,103.9,2024-04-15:11,5.0,129.7,123.0,49.67,29.7,2024-04-15T16:00:00,2024-04-15T11:00:00,1713178800
353,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,139,108.5,2024-04-15:12,6.0,128.0,120.0,50.0,33.0,2024-04-15T17:00:00,2024-04-15T12:00:00,1713182400
354,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,136,119.1,2024-04-15:13,8.3,112.3,109.3,48.67,28.7,2024-04-15T18:00:00,2024-04-15T13:00:00,1713186000
355,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,132,129.6,2024-04-15:14,10.7,96.7,98.7,47.33,24.3,2024-04-15T19:00:00,2024-04-15T14:00:00,1713189600
356,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,129,140.1,2024-04-15:15,13.0,81.0,88.0,46.0,20.0,2024-04-15T20:00:00,2024-04-15T15:00:00,1713193200
357,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,132,170.6,2024-04-15:16,17.7,69.0,89.3,47.33,21.7,2024-04-15T21:00:00,2024-04-15T16:00:00,1713196800
358,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,136,201.1,2024-04-15:17,22.3,57.0,90.7,48.67,23.3,2024-04-15T22:00:00,2024-04-15T17:00:00,1713200400
359,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,139,231.7,2024-04-15:18,27.0,45.0,92.0,50.0,25.0,2024-04-15T23:00:00,2024-04-15T18:00:00,1713204000
360,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,136,231.9,2024-04-15:19,27.7,41.7,89.3,48.67,25.0,2024-04-16T00:00:00,2024-04-15T19:00:00,1713207600
361,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,132,232.1,2024-04-15:20,28.3,38.3,86.7,47.33,25.0,2024-04-16T01:00:00,2024-04-15T20:00:00,1713211200
362,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,129,232.3,2024-04-15:21,29.0,35.0,84.0,46.0,25.0,2024-04-16T02:00:00,2024-04-15T21:00:00,1713214800
363,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,121,215.9,2024-04-15:22,26.7,28.7,79.3,43.33,21.3,2024-04-16T03:00:00,2024-04-15T22:00:00,1713218400
364,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,114,199.6,2024-04-15:23,24.3,22.3,74.7,40.67,17.7,2024-04-16T04:00:00,2024-04-15T23:00:00,1713222000
365,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,107,183.3,2024-04-16:00,22.0,16.0,70.0,38.0,14.0,2024-04-16T05:00:00,2024-04-16T00:00:00,1713225600
366,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,103,178.4,2024-04-16:01,18.7,27.7,68.0,36.33,15.7,2024-04-16T06:00:00,2024-04-16T01:00:00,1713229200
367,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,99,173.5,2024-04-16:02,15.3,39.3,66.0,34.67,17.3,2024-04-16T07:00:00,2024-04-16T02:00:00,1713232800
368,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,95,168.7,2024-04-16:03,12.0,51.0,64.0,33.0,19.0,2024-04-16T08:00:00,2024-04-16T03:00:00,1713236400
369,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,142.6,2024-04-16:04,9.0,76.3,69.3,32.0,18.7,2024-04-16T09:00:00,2024-04-16T04:00:00,1713240000
370,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,91,116.5,2024-04-16:05,6.0,101.7,74.7,31.0,18.3,2024-04-16T10:00:00,2024-04-16T05:00:00,1713243600
371,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,89,90.5,2024-04-16:06,3.0,127.0,80.0,30.0,18.0,2024-04-16T11:00:00,2024-04-16T06:00:00,1713247200
372,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,92,86.6,2024-04-16:07,2.7,128.3,87.0,31.33,17.0,2024-04-16T12:00:00,2024-04-16T07:00:00,1713250800
373,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,95,82.7,2024-04-16:08,2.3,129.7,94.0,32.67,16.0,2024-04-16T13:00:00,2024-04-16T08:00:00,1713254400
374,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,98,78.8,2024-04-16:09,2.0,131.0,101.0,34.0,15.0,2024-04-16T14:00:00,2024-04-16T09:00:00,1713258000
375,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,90,79.2,2024-04-16:10,2.7,126.7,87.7,30.67,14.0,2024-04-16T15:00:00,2024-04-16T10:00:00,1713261600
376,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,83,79.6,2024-04-16:11,3.3,122.3,74.3,27.33,13.0,2024-04-16T16:00:00,2024-04-16T11:00:00,1713265200
377,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,76,80.0,2024-04-16:12,4.0,118.0,61.0,24.0,12.0,2024-04-16T17:00:00,2024-04-16T12:00:00,1713268800
378,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,82,97.9,2024-04-16:13,7.0,103.3,60.3,26.67,13.7,2024-04-16T18:00:00,2024-04-16T13:00:00,1713272400
379,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,87,115.7,2024-04-16:14,10.0,88.7,59.7,29.33,15.3,2024-04-16T19:00:00,2024-04-16T14:00:00,1713276000
380,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,133.6,2024-04-16:15,13.0,74.0,59.0,32.0,17.0,2024-04-16T20:00:00,2024-04-16T15:00:00,1713279600
381,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,136.2,2024-04-16:16,12.3,73.3,57.0,32.0,18.7,2024-04-16T21:00:00,2024-04-16T16:00:00,1713283200
382,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,138.7,2024-04-16:17,11.7,72.7,55.0,32.0,20.3,2024-04-16T22:00:00,2024-04-16T17:00:00,1713286800
383,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,93,141.2,2024-04-16:18,11.0,72.0,53.0,32.0,22.0,2024-04-16T23:00:00,2024-04-16T18:00:00,1713290400
384,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,86,138.9,2024-04-16:19,10.7,69.0,46.7,28.67,21.7,2024-04-17T00:00:00,2024-04-16T19:00:00,1713294000
385,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,79,136.6,2024-04-16:20,10.3,66.0,40.3,25.33,21.3,2024-04-17T01:00:00,2024-04-16T20:00:00,1713297600
386,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,72,134.2,2024-04-16:21,10.0,63.0,34.0,22.0,21.0,2024-04-17T02:00:00,2024-04-16T21:00:00,1713301200
387,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,72,143.4,2024-04-16:22,12.7,53.7,34.3,22.33,20.0,2024-04-17T03:00:00,2024-04-16T22:00:00,1713304800
388,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,73,152.5,2024-04-16:23,15.3,44.3,34.7,22.67,19.0,2024-04-17T04:00:00,2024-04-16T23:00:00,1713308400
389,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,74,161.7,2024-04-17:00,18.0,35.0,35.0,23.0,18.0,2024-04-17T05:00:00,2024-04-17T00:00:00,1713312000
390,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,79,173.5,2024-04-17:01,16.7,45.0,38.3,25.33,20.3,2024-04-17T06:00:00,2024-04-17T01:00:00,1713315600
391,Gujrāt,PK,32.57284,74.07897,4,Asia/Karachi,84,185.4,2024-04-17:02,15.3,55.0,41.7,27.67,22.7,2024-04-17T07:00:00,2024-04-17T02:00:00,1713319200
